ID,Name,Role,Full Name,Image,DOB,Batting Style (s),Bowling Style (s),Batting Style (l),Bowling Style(l),Team ID,Playing Role
60834,R Muzhange,P,Richard Muzhange,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/149700/149734.1.jpg",30-1-1991,rhb,rm,right-hand bat,right-arm medium,9.0,
49266,BV Vitori,P,Brian Vitori,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321400/321473.png",22-2-1990,lhb,lfm,left-hand bat,left-arm fast-medium,9.0,bowler
48205,MN Waller,P,Malcolm Waller,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320300/320324.png",28-9-1984,rhb,ob,right-hand bat,right-arm offbreak,9.0,batter
61857,Aftab Alam,P,Aftab Alam,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316686.png",30-11-1992,rhb,rmf,right-hand bat,right-arm medium-fast,40.0,bowler
59773,Amir Hamza,P,Amir Hamza,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/340000/340091.png",15-8-1991,rhb,sla,right-hand bat,slow left-arm orthodox,40.0,bowling allrounder
66395,Najeeb Tarakai,P,Najeeb Tarakai,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/181200/181275.jpg",2-2-1991,rhb,ob,right-hand bat,right-arm offbreak,40.0,opening batter
45487,DE Bollinger,P,Doug Bollinger,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321500/321576.png",24-7-1981,lhb,lfm,left-hand bat,left-arm fast-medium,2.0,bowler
49958,NM Coulter-Nile,P,Nathan Coulter-Nile,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316607.png",11-10-1987,rhb,rf,right-hand bat,right-arm fast,2.0,bowling allrounder
50483,JP Faulkner,P,James Faulkner,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316610.png",29-4-1990,rhb,lfm,right-hand bat,left-arm fast-medium,2.0,bowling allrounder
35812,AJ Finch,P,Aaron Finch,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316533.png",17-11-1986,rhb,sla,right-hand bat,slow left-arm orthodox,2.0,top-order batter
6253,BJ Hodge,P,Brad Hodge,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/146100/146172.1.jpg",29-12-1974,rhb,ob,right-hand bat,right-arm offbreak,2.0,top-order batter
66372,JM Muirhead,P,James Muirhead,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/181800/181813.1.jpg",30-7-1993,rhb,lb,right-hand bat,legbreak,2.0,bowler
65060,Al-Amin Hossain,P,Al-Amin Hossain,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316695.png",27-12-1992,rhb,rmf,right-hand bat,right-arm medium-fast,25.0,bowler
58536,Anamul Haque,P,Anamul Haque,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316669.png",16-12-1992,rhb,,right-hand bat,,25.0,wicketkeeper batter
58225,Mominul Haque,P,Mominul Haque,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316666.png",29-9-1991,lhb,sla,left-hand bat,slow left-arm orthodox,25.0,middle-order batter
58220,Sabbir Rahman,P,Sabbir Rahman,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316665.png",22-11-1991,rhb,lb,right-hand bat,legbreak,25.0,middle-order batter
61947,Sohag Gazi,P,Sohag Gazi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322800/322809.png",5-8-1991,rhb,ob,right-hand bat,right-arm offbreak,25.0,bowler
66808,Taskin Ahmed,P,Taskin Ahmed,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316700/316703.png",3-4-1995,lhb,rf,left-hand bat,right-arm fast,25.0,bowler
46597,MM Ali,P,Moeen Ali,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316557.png",18-6-1987,lhb,ob,left-hand bat,right-arm offbreak,1.0,batting allrounder
7822,IR Bell,P,Ian Bell,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316400/316496.png",11-4-1982,rhb,rm,right-hand bat,right-arm medium,1.0,top-order batter
51421,CJ Jordan,P,Chris Jordan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316623.png",4-10-1988,rhb,rfm,right-hand bat,right-arm fast-medium,1.0,bowler
48666,SD Parry,P,Stephen Parry,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323000/323090.png",12-1-1986,rhb,sla,right-hand bat,slow left-arm orthodox,1.0,bowler
49496,CR Woakes,P,Chris Woakes,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316603.png",2-3-1989,rhb,rfm,right-hand bat,right-arm fast-medium,1.0,allrounder
52656,JE Root,P,Joe Root,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316639.png",30-12-1990,rhb,"ob,lb",right-hand bat,"right-arm offbreak,legbreak",1.0,top-order batter
53320,BA Stokes,P,Ben Stokes,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319700/319748.png",4-6-1991,lhb,rfm,left-hand bat,right-arm fast-medium,1.0,allrounder
51511,JJ Atkinson,CWK,Jamie Atkinson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321909.png",23-8-1990,rhb,,right-hand bat,,19.0,wicketkeeper batter
56926,Waqas Barkat,VCK,Waqas Barkat,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321902.png",17-2-1990,rhb,lb,right-hand bat,legbreak,19.0,wicketkeeper batter
59686,Aizaz Khan,P,Aizaz Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321800/321897.png",21-3-1993,rhb,rmf,right-hand bat,right-arm medium-fast,19.0,allrounder
66838,Babar Hayat,P,Babar Hayat,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321800/321898.png",5-1-1992,rhb,rm,right-hand bat,right-arm medium,19.0,batter
61802,MS Chapman,P,Mark Chapman,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321200/321241.png",27-6-1994,lhb,sla,left-hand bat,slow left-arm orthodox,5.0,allrounder
75287,Ehsan Nawaz,P,Ehsan Nawaz,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321912.png",21-3-1995,rhb,rfm,right-hand bat,right-arm fast-medium,19.0,bowler
66839,Haseeb Amjad,P,Haseeb Amjad,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321908.png",11-11-1987,rhb,rmf,right-hand bat,right-arm medium-fast,19.0,bowler
48482,Irfan Ahmed,P,Irfan Ahmed,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321913.png",20-11-1989,rhb,rfm,right-hand bat,right-arm fast-medium,19.0,allrounder
15350,JPR Lamsam,P,Roy Lamsam,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/181400/181411.1.jpg",15-5-1980,rhb,rm,right-hand bat,right-arm medium,19.0,allrounder
48750,Munir Dar,P,Munir Dar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321922.png",4-3-1974,rhb,sla,right-hand bat,slow left-arm orthodox,19.0,allrounder
47983,Nadeem Ahmed,P,Nadeem Ahmed,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321800/321899.png",28-9-1987,rhb,sla,right-hand bat,slow left-arm orthodox,19.0,bowler
19786,Najeeb Amar,P,Najeeb Amar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/181400/181417.1.jpg",25-9-1971,lhb,sla,left-hand bat,slow left-arm orthodox,19.0,allrounder
56923,Nizakat Khan,P,Nizakat Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321800/321895.png",8-7-1992,rhb,lb,right-hand bat,legbreak,19.0,allrounder
59684,KD Shah,P,Kinchit Shah,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321900.png",9-12-1995,lhb,ob,left-hand bat,right-arm offbreak,19.0,top-order batter
49912,Tanwir Afzal,P,Tanwir Afzal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321900/321901.png",12-6-1988,rhb,rfm,right-hand bat,right-arm fast-medium,19.0,allrounder
57444,VR Aaron,P,Varun Aaron,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322609.png",29-10-1989,rhb,rf,right-hand bat,right-arm fast,6.0,bowler
10553,STR Binny,P,Stuart Binny,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316514.png",3-6-1984,rhb,rm,right-hand bat,right-arm medium,6.0,allrounder
15887,S Dhawan,P,Shikhar Dhawan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316524.png",5-12-1985,lhb,ob,left-hand bat,right-arm offbreak,6.0,opening batter
54282,B Kumar,P,Bhuvneshwar Kumar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316658.png",5-2-1990,rhb,rm,right-hand bat,right-arm medium,6.0,bowler
12562,A Mishra,P,Amit Mishra,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323000/323053.png",24-11-1982,rhb,lb,right-hand bat,legbreak,6.0,bowler
63646,Mohammed Shami,P,Mohammed Shami,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316691.png",3-9-1990,rhb,rf,right-hand bat,right-arm fast,6.0,bowler
51096,AM Rahane,P,Ajinkya Rahane,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316620.png",6-6-1988,rhb,rm,right-hand bat,right-arm medium,6.0,top-order batter
66722,MM Sharma,P,Mohit Sharma,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316700/316702.png",18-9-1988,rhb,rm,right-hand bat,right-arm medium,6.0,bowler
60322,AR McBrine,P,Andy McBrine,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316681.png",30-4-1993,lhb,ob,left-hand bat,right-arm offbreak,29.0,bowling allrounder
48527,AD Poynter,P,Andrew Poynter,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319868.png",25-4-1987,rhb,ob,right-hand bat,right-arm offbreak,29.0,batter
52639,JNK Shannon,P,James Shannon,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321300/321335.png",12-2-1990,rhb,ob,right-hand bat,right-arm offbreak,29.0,middle-order batter
57785,CA Young,P,Craig Young,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/367800/367859.png",4-4-1990,rhb,rfm,right-hand bat,right-arm fast-medium,29.0,bowler
47455,P Khadka,C,Paras Khadka,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321749.png",24-10-1987,rhb,"rmf,ob",right-hand bat,"right-arm medium-fast,right-arm offbreak",32.0,allrounder
62001,PS Airee,P,Pradeep Airee,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321751.png",1-9-1992,rhb,rm,right-hand bat,right-arm medium,32.0,wicketkeeper batter
61652,B Bhandari,P,Binod Bhandari,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321740.png",25-1-1990,rhb,rab,right-hand bat,right-arm bowler,32.0,wicketkeeper batter
49182,A Bhattarai,P,Amrit Bhattarai,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321734.png",30-12-1990,rhb,lm,right-hand bat,left-arm medium,32.0,bowler
61764,NB Budayair,P,Naresh Budayair,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/148400/148419.jpg",15-10-1991,rhb,rab,right-hand bat,right-arm bowler,32.0,opening batter
24700,SP Gauchan,P,Shakti Gauchan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321755.png",22-4-1984,rhb,sla,right-hand bat,slow left-arm orthodox,32.0,bowler
62000,SP Khakurel,WK,Subash Khakurel,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321758.png",22-6-1987,rhb,,right-hand bat,,32.0,wicketkeeper batter
49179,G Malla,P,Gyanendra Malla,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330441.png",16-9-1990,rhb,,right-hand bat,,32.0,top-order batter
54987,AK Mandal,P,Anil Mandal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321736.png",5-2-1991,rhb,,right-hand bat,,32.0,opening batter
72575,JK Mukhiya,P,Jitendra Mukhiya,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321744.png",22-11-1992,rhb,rmf,right-hand bat,right-arm medium-fast,32.0,bowler
24689,B Regmi,P,Basant Regmi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321738.png",6-4-1986,lhb,sla,left-hand bat,slow left-arm orthodox,32.0,bowler
65874,Sagar Pun,P,Sagar Pun,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321753.png",1-3-1993,rhb,ob,right-hand bat,right-arm offbreak,32.0,opening batter
74675,Sompal Kami,P,Sompal Kami,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330477.png",2-2-1996,rhb,rfm,right-hand bat,right-arm fast-medium,32.0,bowling allrounder
47457,S Vesawkar,P,Sharad Vesawkar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/330400/330469.png",6-10-1988,rhb,ob,right-hand bat,right-arm offbreak,32.0,middle-order batter
52999,RK Vishwakarma,P,Rahul Vishwakarma,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/173000/173085.1.jpg",19-10-1992,lhb,sla,left-hand bat,slow left-arm orthodox,32.0,
59793,P Baskota,P,Prithu Baskota,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/148400/148420.jpg",5-7-1992,rhb,ob,right-hand bat,right-arm offbreak,32.0,
65872,A Karn,P,Avinash Karn,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/321700/321737.png",4-2-1995,rhb,lm,right-hand bat,left-arm medium,32.0,bowler
65446,Ahsan Malik,P,Ahsan Malik,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322646.png",29-8-1989,rhb,rmf,right-hand bat,right-arm medium-fast,15.0,bowler
48111,W Barresi,WK,Wesley Barresi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322400/322483.png",3-5-1984,rhb,ob,right-hand bat,right-arm offbreak,15.0,batter
63105,BN Cooper,P,Ben Cooper,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322400/322484.png",10-2-1992,lhb,rm,left-hand bat,right-arm medium,15.0,middle-order batter
48736,TLW Cooper,P,Tom Cooper,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322400/322485.png",26-11-1986,rhb,ob,right-hand bat,right-arm offbreak,15.0,middle-order batter
62816,TJ Heggelman,P,Tom Heggelman,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322651.png",16-1-1987,rhb,rm,right-hand bat,right-arm medium,15.0,opening batter
60259,VJ Kingma,P,Vivian Kingma,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/368000/368049.png",23-10-1994,rhb,rmf,right-hand bat,right-arm medium-fast,15.0,bowler
49218,SJ Myburgh,P,Stephan Myburgh,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322500/322584.png",28-2-1984,lhb,ob,left-hand bat,right-arm offbreak,15.0,opening batter
58594,MJG Rippon,P,Michael Rippon,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/324200/324214.png",14-9-1991,rhb,lws,right-hand bat,left-arm wrist-spin,5.0,allrounder
53266,MR Swart,P,Michael Swart,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322500/322587.png",1-10-1982,rhb,ob,right-hand bat,right-arm offbreak,2.0,middle-order batter
61845,LV van Beek,P,Logan van Beek,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/331100/331170.png",7-9-1990,rhb,rmf,right-hand bat,right-arm medium-fast,15.0,bowler
55246,T van der Gugten,P,Timm van der Gugten,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322600/322642.png",25-2-1991,rhb,rfm,right-hand bat,right-arm fast-medium,15.0,bowler
51057,CJ Anderson,P,Corey Anderson,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316617.png",13-12-1990,lhb,lmf,left-hand bat,left-arm medium-fast,11.0,batting allrounder
51092,TA Boult,P,Trent Boult,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316619.png",22-7-1989,rhb,lfm,right-hand bat,left-arm fast-medium,5.0,bowler
47485,AP Devcich,P,Anton Devcich,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/303700/303784.png",28-9-1985,lhb,sla,left-hand bat,slow left-arm orthodox,5.0,opening batter
53716,MJ McClenaghan,P,Mitchell McClenaghan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316652.png",11-6-1986,lhb,lfm,left-hand bat,left-arm fast-medium,5.0,bowler
49106,C Munro,P,Colin Munro,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319700/319772.png",11-3-1987,lhb,rmf,left-hand bat,right-arm medium-fast,5.0,opening batter
57196,JDS Neesham,P,James Neesham,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319700/319781.png",17-9-1990,lhb,rmf,left-hand bat,right-arm medium-fast,5.0,batting allrounder
17850,L Ronchi,WK,Luke Ronchi,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316525.png",23-4-1981,rhb,,right-hand bat,,5.0,wicketkeeper batter
56563,Bilawal Bhatti,P,Bilawal Bhatti,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/171800/171839.1.jpg",17-9-1991,rhb,rmf,right-hand bat,right-arm medium-fast,7.0,bowler
49906,Junaid Khan,P,Junaid Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/320400/320455.png",24-12-1989,rhb,lf,right-hand bat,left-arm fast,7.0,bowler
48987,Mohammad Talha,P,Mohammad Talha,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/181600/181647.jpg",15-10-1988,rhb,rmf,right-hand bat,right-arm medium-fast,7.0,bowler
48984,Sharjeel Khan,P,Sharjeel Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322252.png",14-8-1989,lhb,lb,left-hand bat,legbreak,7.0,opening batter
47686,Sohaib Maqsood,P,Sohaib Maqsood,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316576.png",15-4-1987,rhb,ob,right-hand bat,right-arm offbreak,7.0,middle-order batter
45764,Zulfiqar Babar,P,Zulfiqar Babar,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322200/322263.png",10-12-1978,rhb,sla,right-hand bat,slow left-arm orthodox,7.0,bowler
58406,Q de Kock,WK,Quinton de Kock,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316668.png",17-12-1992,lhb,,left-hand bat,,3.0,wicketkeeper batter
58511,BE Hendricks,P,Beuran Hendricks,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/322000/322078.png",8-6-1990,lhb,lfm,left-hand bat,left-arm fast-medium,3.0,bowler
19422,Imran Tahir,P,Imran Tahir,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316526.png",27-3-1979,rhb,lbg,right-hand bat,legbreak googly,3.0,bowler
53891,DA Miller,P,David Miller,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316655.png",10-6-1989,lhb,ob,left-hand bat,right-arm offbreak,3.0,middle-order batter
46936,AM Phangiso,P,Aaron Phangiso,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316561.png",21-1-1984,rhb,sla,right-hand bat,slow left-arm orthodox,3.0,bowler
46995,RAS Lakmal,P,Suranga Lakmal,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/347800/347827.png",10-3-1987,rhb,rfm,right-hand bat,right-arm fast-medium,8.0,bowler
52373,MDKJ Perera,P,Kusal Perera,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/329700/329750.png",17-8-1990,lhb,,left-hand bat,,8.0,wicketkeeper batter
50378,S Prasanna,P,Seekkuge Prasanna,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/319800/319887.png",27-6-1985,rhb,lb,right-hand bat,legbreak,8.0,allrounder
50837,SMSM Senanayake,P,Sachithra Senanayake,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316600/316614.png",9-2-1985,rhb,ob,right-hand bat,right-arm offbreak,8.0,bowler
56648,PC de Silva,P,Chaturanga de Silva,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/323100/323119.png",17-1-1990,lhb,sla,left-hand bat,slow left-arm orthodox,8.0,allrounder
36602,Khurram Khan,C,Khurram Khan,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_640,q_50/lsci/db/PICTURES/CMS/316500/316535.png",21-6-1971,lhb,sla,left-hand bat,slow left-arm orthodox,27.0,top-order batter
